form_count,div_count,samp_count,ol_count,h3_count,link_count,figcaption_count,object_count,u_count,track_count,dd_count,code_count,h6_count,h4_count,li_count,em_count,progress_count,paragraph_count,select_count,header_count,button_count,caption_count,sub_count,dir_count,small_count,dialog_count,time_count,map_count,col_count,main_count,input_count,style_count,tr_count,dt_count,dl_count,filename,bold_count,tfoot_count,section_count,ins_count,source_count,td_count,output_count,h2_count,span_count,aside_count,textarea_count,blockquote_count,datalist_count,svg_count,mark_count,iframe_count,image_count,wbr_count,del_count,tbody_count,hr_count,meter_count,footer_count,colgroup_count,optgroup_count,article_count,thead_count,a_count,abbr_count,br_count,font_count,option_count,table_count,legend_count,th_count,area_count,noscript_count,script_count,canvas_count,keygen_count,bdi_count,video_count,h5_count,summary_count,pre_count,s_count,quotation_count,fieldset_count,audio_count,strong_count,bdo_count,address_count,nav_count,menu_count,label_count,kbd_count,h1_count,dfn_count,sup_count,cite_count,embed_count,details_count,i_count,var_count,figure_count,param_count,menuitem_count,ul_count,quality
5,395,0,0,21,19,0,0,0,0,0,0,1,0,151,1,0,19,7,0,1,0,0,0,0,0,0,0,0,0,42,9,0,0,0,1064296_raw_html.txt,0,0,0,0,0,0,0,16,178,0,0,0,0,0,0,1,75,0,0,0,0,0,0,0,0,0,0,255,0,0,0,232,0,0,0,0,1,114,0,0,0,0,2,0,0,0,0,6,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,25,0
2,68,0,0,9,18,0,0,0,0,0,0,0,0,69,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,6,4,0,0,0,1064338_raw_html.txt,0,0,0,5,0,0,0,10,32,9,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0,129,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,12,0,0,0,0,15,0
0,34,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1064362_raw_html.txt,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,12,0,0,14,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,125,0,0,2,21,0,0,0,0,0,0,0,0,53,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1064368_raw_html.txt,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,38,0,0,0,0,0,1,0,0,0,0,130,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0
1,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1064494_raw_html.txt,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,56,0,0,2,30,0,0,0,0,0,0,5,1,86,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,1064548_raw_html.txt,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064596_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,56,0,0,8,4,0,0,0,0,0,0,0,1,47,10,0,13,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1064614_raw_html.txt,0,0,6,0,0,0,0,4,15,2,0,0,0,7,0,1,8,0,0,0,0,0,2,0,0,4,0,82,0,0,0,0,0,0,0,0,3,39,0,0,0,1,0,0,0,0,0,0,0,11,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,8,0
3,293,0,0,1,3,0,0,0,0,0,0,0,19,206,1,0,11,1,0,5,0,0,0,0,0,0,0,0,0,14,0,0,0,0,106480_raw_html.txt,0,0,6,0,0,0,0,0,21,0,1,0,0,0,0,0,26,0,0,0,3,0,1,0,0,0,0,36,0,0,0,51,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,0,22,1
3,84,0,1,0,3,0,0,0,0,0,0,0,0,127,4,0,16,1,2,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1064818_raw_html.txt,0,0,10,0,0,0,0,3,23,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,150,0,0,0,27,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,1,0,0,0,0,0,17,0,1,0,0,21,0
1,130,0,19,32,14,21,0,0,0,2,0,0,15,217,84,0,15,0,56,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1064950_raw_html.txt,0,0,20,0,0,0,0,8,449,1,0,0,0,0,0,15,138,0,0,0,0,0,25,0,0,0,0,296,0,0,0,0,0,0,0,0,16,56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,0,0,0,2,0,0,0,0,0,172,0,34,0,0,7,0
3,73,0,0,2,24,0,0,0,0,0,1,0,2,49,4,0,25,0,2,0,0,0,0,2,0,2,0,0,1,20,3,0,0,0,1064998_raw_html.txt,15,0,0,0,0,0,0,0,45,10,1,0,0,0,0,1,25,0,0,0,0,0,2,0,0,1,0,70,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,6,0,14,0,0,0,0,0,2,0,0,0,0,7,0
1,51,0,1,8,32,0,0,0,0,0,0,0,0,29,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,106504_raw_html.txt,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,1,0,44,2,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0
3,60,0,1,13,19,0,0,0,0,0,0,0,1,105,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,1065052_raw_html.txt,4,0,0,0,0,0,0,0,19,0,1,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,0,0,0,1,0,0,0,0,20,0
2,72,0,0,1,21,0,0,0,0,0,0,0,0,52,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,1065112_raw_html.txt,0,0,0,2,0,0,0,0,10,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,110,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0
0,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065124_raw_html.txt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065178_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,198,0,0,11,12,1,0,0,0,0,0,0,0,138,0,0,13,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1065196_raw_html.txt,1,0,0,0,0,2,0,1,52,1,2,0,0,0,0,0,16,0,0,0,0,0,1,0,0,1,0,178,0,0,0,0,1,0,0,0,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,19,0,1,0,0,48,0
2,21,0,0,11,16,0,0,0,0,0,0,0,1,13,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1065250_raw_html.txt,1,0,2,0,0,0,0,11,49,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,11,0,49,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,6,0,11,0,0,0,0,0,0,0,0,0,0,2,1
3,99,0,1,7,8,0,0,0,0,8,0,0,2,45,0,0,19,5,1,0,0,0,0,0,0,0,1,0,0,13,1,0,8,1,1065280_raw_html.txt,0,0,16,0,0,0,0,8,2,0,0,0,0,0,0,1,61,0,0,0,0,0,2,0,0,3,0,69,0,0,0,231,0,0,0,1,3,31,0,0,0,0,2,0,0,0,0,0,0,5,0,0,4,0,9,0,7,0,1,0,0,0,0,0,0,0,0,9,0
3,358,0,0,0,9,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1065304_raw_html.txt,0,0,0,0,0,0,0,0,27,0,1,1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,4,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0
1,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,1065466_raw_html.txt,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,0,0,3,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1065472_raw_html.txt,1,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0
1,244,0,0,1,9,0,1,0,0,0,0,0,2,57,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,3,1,1,2,10654_raw_html.txt,0,0,0,0,0,2,0,10,123,2,0,0,0,0,0,2,41,0,0,0,0,0,1,0,0,0,0,142,1,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,35,0
0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065502_raw_html.txt,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1065532_raw_html.txt,5,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4,230,0,0,3,14,0,0,0,1,0,0,0,2,172,0,0,2,0,2,14,0,0,0,8,0,0,0,0,0,24,2,1,0,0,1065598_raw_html.txt,3,0,8,0,3,0,0,2,113,2,2,0,0,0,0,0,22,0,0,0,2,0,1,0,0,11,0,190,0,0,0,0,0,0,0,0,1,26,0,0,0,1,5,0,0,0,0,0,0,5,0,0,6,0,1,0,1,0,0,0,0,0,11,0,1,0,0,26,0
3,61,0,0,2,11,0,0,0,0,0,1,0,7,85,3,0,22,1,13,0,0,0,0,1,0,12,0,0,0,13,5,0,0,0,1065628_raw_html.txt,0,0,13,3,0,0,0,0,10,0,1,0,0,0,0,0,28,0,0,0,0,0,2,0,0,12,0,149,1,0,0,68,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,6,0,1,0,0,11,0,0,2,0,0,0,0,6,0
2,40,0,0,2,3,0,0,0,0,0,0,0,1,64,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1065664_raw_html.txt,1,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0
4,92,0,0,10,10,0,0,0,0,0,0,7,5,145,0,0,15,0,2,0,0,0,0,0,0,1,0,0,0,8,3,0,0,0,1065754_raw_html.txt,8,0,0,0,0,0,0,5,32,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,169,0,0,0,0,0,0,0,0,4,25,0,0,0,0,1,0,0,0,0,0,0,5,0,0,2,0,0,0,1,0,0,0,0,0,19,0,0,0,0,24,0
0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,106576_raw_html.txt,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,28,0,0,1,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,83,0,0,0,23,0,0,0,0,0,0,0,0,15,0,0,5,1,6,2,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1065796_raw_html.txt,0,0,1,0,0,0,0,5,21,0,0,0,0,0,0,0,37,0,0,0,0,0,1,0,0,5,0,150,0,0,0,68,0,0,0,0,1,32,0,0,0,0,6,0,0,0,0,0,0,51,0,0,2,0,1,0,1,0,0,0,0,0,18,0,0,0,0,3,0
0,150,0,0,0,10,0,0,0,0,0,0,0,4,111,1,0,22,1,1,2,0,0,0,6,0,1,0,0,0,8,2,1,0,0,106582_raw_html.txt,0,0,1,0,0,1,0,8,37,0,0,0,0,0,0,0,15,0,0,1,0,0,2,0,0,1,0,137,0,0,0,18,1,0,0,0,5,43,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,19,0
0,252,0,0,1,10,0,0,0,0,0,0,0,0,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,1065832_raw_html.txt,0,0,0,0,0,12,0,5,175,2,0,0,0,0,0,0,31,0,0,6,0,0,1,0,0,0,0,213,1,0,0,0,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,0
1,50,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,39,0,11,1,0,0,0,0,0,10,0,0,0,2,3,0,0,0,1065850_raw_html.txt,0,0,0,0,0,0,0,1,44,4,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,10,0,64,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,16,0,0,0,0,0,0,0,0,0,0,1,0
1,161,0,0,1,0,1,0,0,0,4,0,1,0,148,0,0,19,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1065856_raw_html.txt,1,0,1,0,0,0,0,0,35,0,0,0,0,0,0,1,16,0,0,0,0,0,2,0,0,1,0,173,0,0,0,0,0,0,0,0,6,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,8,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065874_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,61,0,1,1,13,0,0,0,0,0,1,0,0,12,1,0,9,0,1,0,0,0,0,1,0,1,0,0,0,11,3,0,0,0,1065892_raw_html.txt,1,0,11,0,0,0,0,1,11,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,37,1,0,0,0,0,0,0,0,1,27,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,6,0,0,0,0,3,0
0,37,0,0,0,10,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065928_raw_html.txt,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1
4,116,0,2,2,14,0,0,0,0,0,0,0,4,36,0,0,35,1,20,0,0,0,0,1,0,20,0,0,1,23,4,0,0,0,1065958_raw_html.txt,2,0,10,0,0,0,0,0,46,1,1,0,0,0,0,1,44,0,0,0,0,0,2,0,0,20,0,125,0,0,0,79,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,0,3,0,0,0,0,0,0,0,0,0,0,4,0
1,222,0,0,5,12,0,0,0,0,0,0,0,0,506,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,4,1,3,0,0,1065964_raw_html.txt,6,0,0,1,0,9,0,3,797,0,0,0,0,0,0,1,400,0,0,0,0,0,0,0,0,0,0,551,0,0,20,0,1,1,0,0,2,93,0,0,0,0,0,0,0,0,0,1,0,292,0,0,0,0,3,0,1,0,0,0,0,0,8,0,0,0,0,25,0
0,46,0,0,0,14,0,0,0,0,0,0,0,0,37,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,106606_raw_html.txt,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0
4,88,0,0,3,11,0,0,0,0,0,0,0,0,21,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,1066084_raw_html.txt,0,0,0,0,0,2,0,0,28,0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,1,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
2,142,0,0,7,20,0,0,0,0,0,0,0,2,14,1,0,24,0,1,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,106612_raw_html.txt,0,0,1,0,0,0,0,6,38,0,0,2,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,126,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,8,0,0,0,0,3,0
0,59,0,1,0,3,0,0,0,0,0,0,0,0,51,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1066216_raw_html.txt,1,0,1,0,0,0,0,0,67,1,0,0,0,0,0,3,53,0,0,0,0,0,0,0,0,1,0,143,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
3,1084,0,0,0,8,0,0,0,0,0,0,0,0,376,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,100,11,1,0,0,1066246_raw_html.txt,0,0,0,0,0,3,0,0,420,0,0,0,0,0,0,2,62,0,0,1,1,0,0,0,0,0,0,380,0,0,0,12,1,0,0,0,1,20,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,95,0,1,0,0,0,0,0,0,0,0,0,0,92,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066330_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,67,0,1,8,8,0,0,0,0,0,0,0,0,86,1,0,33,0,0,1,0,0,0,0,0,0,0,0,0,5,1,13,0,0,1066438_raw_html.txt,0,0,0,0,0,20,0,6,18,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,3,0,6,0,7,19,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,21,0
2,109,0,0,0,16,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,9,0,0,1066462_raw_html.txt,0,0,0,0,0,33,0,2,18,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,48,1,0,0,0,4,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1,0,0,0,0,0,7,0,0,0,0,1,0
0,360,0,0,0,12,0,0,0,0,0,0,0,0,231,0,0,17,1,1,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1066510_raw_html.txt,0,0,28,0,0,2,0,194,39,1,0,0,0,0,0,5,137,0,0,0,0,0,1,0,0,0,0,448,0,0,0,66,1,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,44,0
5,81,0,3,4,13,0,0,0,0,0,1,0,11,84,1,0,25,0,10,0,0,0,0,1,0,3,0,0,1,29,8,0,0,0,1066600_raw_html.txt,1,0,14,0,0,0,0,7,15,2,1,1,0,0,0,4,10,0,0,0,0,0,3,0,0,10,0,109,1,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,11,0,1,0,0,0,0,0,0,0,0,0,0,14,0
2,248,0,0,9,9,0,0,0,0,0,0,0,1,92,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1066780_raw_html.txt,0,0,1,0,0,0,0,1,167,0,1,0,0,0,0,0,83,0,0,0,1,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,1,0,0,18,0
1,54,0,1,11,15,0,0,0,0,0,0,0,0,119,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,4,1,49,0,0,1066816_raw_html.txt,16,0,0,0,0,221,0,9,97,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,3,0,13,0,1,10,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,12,0,0,0,9,0,0,0,0,24,0
0,10,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1066828_raw_html.txt,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,78,0,1,0,4,0,0,0,0,0,0,0,0,51,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1066888_raw_html.txt,0,0,0,0,0,0,0,0,51,0,0,3,0,1,0,5,56,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,204,0,0,4,12,0,0,0,0,0,0,0,1,335,0,0,20,1,2,9,0,0,0,0,0,23,0,0,0,26,6,0,0,0,1066906_raw_html.txt,0,0,39,0,0,0,0,3,69,0,2,0,0,0,0,0,92,0,0,0,0,0,2,0,0,53,0,365,0,0,0,5,0,5,0,0,2,69,0,0,0,0,0,0,0,0,0,5,0,62,0,0,1,14,10,0,1,0,0,0,0,0,0,0,16,0,0,54,0
4,146,0,2,13,18,0,0,0,0,0,0,2,4,148,0,0,13,0,11,1,0,0,0,0,0,7,0,0,0,10,1,0,0,0,1066942_raw_html.txt,0,0,12,0,0,0,0,9,111,0,1,0,0,0,0,0,36,0,0,0,9,0,6,0,0,6,0,213,0,0,10,0,0,0,0,0,3,46,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,74,0,1,0,0,22,0
5,249,0,1,1,25,0,0,0,0,6,0,0,0,70,2,0,4,3,1,24,0,0,0,1,0,2,0,0,0,13,0,0,0,2,1067116_raw_html.txt,0,0,8,0,0,0,0,1,70,1,2,0,0,2,0,1,28,0,0,0,2,0,1,0,0,0,0,95,0,0,0,6,0,1,0,0,1,19,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,5,0,1,0,0,0,0,0,40,0,0,0,0,19,0
1,21,0,0,5,14,0,0,0,0,0,1,0,0,18,0,0,8,0,2,0,0,0,0,1,0,1,0,0,0,6,2,0,0,0,1067230_raw_html.txt,0,0,0,0,0,0,0,1,10,3,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,34,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,3,0
2,27,0,1,2,11,0,0,0,0,0,0,0,0,27,11,0,27,2,0,0,0,0,0,12,0,0,0,0,0,12,2,0,0,0,1067272_raw_html.txt,3,0,0,1,0,0,0,11,6,0,1,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,111,0,0,0,78,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067314_raw_html.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
